id,job_title,company_name,details,category,compensation,start,end,href,skills_.net,skills_2d animation,skills_a/b testing,skills_ab initio,skills_accounting,skills_accounts payable,skills_accounts receivable,skills_acrobat,skills_actionscript,skills_ad platform-google/bing,skills_admob,skills_adobe photo shop,skills_advanced mathematics,skills_advanced nursing services,skills_advanced programming: algorithms and data structures in c,skills_advanced programming: algorithms and data structures in python,skills_agreeableness,skills_air conditioner installation and repairing skills,skills_ajax,skills_analytical skills,skills_android development toolkit,skills_android sdk,skills_android studio,skills_angularjs,skills_api,skills_art,skills_asp,skills_auditing,skills_auto cad,skills_automotive engineering,skills_aws,skills_bank telling operations,skills_basic electrical skills,skills_basic entrepreneurial skills,skills_basic financial services,skills_basic html,skills_basic programming,skills_basic software testing,skills_basic statistics,skills_bootstrap,skills_business intelligence,skills_business skills,skills_businessobject,skills_c,skills_c#,skills_c++,skills_camera work,skills_carpentry,skills_chemical engineering,skills_chemistry,skills_civil engineering,skills_cms and flash knowledge,skills_communication skills,skills_computer literacy,skills_computer science,skills_conscientiousness,skills_coreldraw,skills_critical reasoning,skills_css,skills_css3,skills_customer centricity,skills_customer expectation management,skills_customer service situation handling,skills_data engineering,skills_data entry,skills_data interpretation,skills_data profiling,skills_data science,skills_database management: oracle (basic),skills_database management: sql,skills_design patterns,skills_digital marketing,skills_django,skills_drupal,skills_e-commerce,skills_effective communication,skills_electrical engineering,skills_electronics & semiconductor engineering,skills_electronics product installation and repair,skills_embedded system,skills_emotional intelligence,skills_english comprehension,skills_entrepreneurial,skills_essay writing skills,skills_etl testing,skills_extraversion,skills_financial and banking services,skills_financial statement analysis,skills_fluency,skills_front office administration,skills_fundamentals of economics,skills_fundamentals of html/css,skills_general knowledge,skills_git,skills_go(golang),skills_google analytics,skills_google tag manager,skills_grammar,skills_hr practices,skills_hr situation handling,skills_html,skills_html5,skills_human resource practices,skills_human resource situation handling,skills_illustrator,skills_indesign,skills_industrial engineering,skills_information gathering & synthesis,skills_integrity,skills_internet ability,skills_investment banking,skills_ios programming,skills_it helpdesk situation handling,skills_java,skills_java web services and xml,skills_javascript,skills_jquery,skills_json,skills_leadership skills,skills_learning attitude,skills_machine learning,skills_managerial skills,skills_marketing,skills_matlab,skills_mechanical engineering,skills_microsoft dynamics,skills_mongodb,skills_ms access,skills_ms excel,skills_ms office,skills_ms word,skills_mvc,skills_mysql,skills_networking,skills_nginx,skills_no skills preferred,skills_nodejs,skills_nosql,skills_office administration,skills_openness to experience,skills_operations,skills_people management,skills_photogap,skills_photoshop,skills_php,skills_physics,skills_planning and organising,skills_pr skills,skills_presentation skiils,skills_production and industrial engineering,skills_production engineering,skills_programming principles and algorithms,skills_programming: asp.net with c#,skills_pycharm,skills_python,skills_qtp,skills_quantitative ability,skills_quantitative aptitude & logical reasoning,skills_rest,skills_retail sales management,skills_rtos,skills_sales situation handling - basic,skills_sales situation handling - intermediate,skills_salesforce,skills_search engine marketing,skills_search engine marketing (cpc),skills_search engine marketing (ppc),skills_search engine optimization,skills_selenium,skills_selling,skills_servlets and jsp,skills_spark,skills_spoken english comprehension,skills_sql,skills_sql server,skills_sqlite,skills_swift,skills_tableau,skills_tally,skills_teaching skills,skills_team management,skills_team player,skills_teamwork,skills_visual basic,skills_visual design studio,skills_visual studio,skills_vocabulary,skills_web development & management,skills_webkit,skills_weblogic,skills_windows os,skills_wordpress,skills_work management,skills_writing skills,skills_written english,job_loc_agra,job_loc_ahmedabad,job_loc_ahmednagar,job_loc_allahabad,job_loc_amritsar,job_loc_anand,job_loc_andaman and nicobar islands,job_loc_anywhere in india,job_loc_anywhere in india delhi,job_loc_anywhere in india noida,job_loc_anywhere in india pune,job_loc_asansol,job_loc_banera,job_loc_banga,job_loc_bangalore,job_loc_bangaon,job_loc_bankura,job_loc_barasat,job_loc_bardhaman,job_loc_baroda,job_loc_basirhat,job_loc_belgaum,job_loc_berhampur,job_loc_bhiwandi,job_loc_bhopal,job_loc_bhubaneshwar,job_loc_bhubaneswar,job_loc_bongoan,job_loc_chakdaha,job_loc_chandigarh,job_loc_chennai,job_loc_coimbatore,job_loc_cuddalore,job_loc_dakshin dinajpur,job_loc_davanagere,job_loc_dehradun,job_loc_delhi,job_loc_dharwad,job_loc_dombivali/dombivli,job_loc_dombivli,job_loc_durgapur,job_loc_ernakulam,job_loc_erode,job_loc_faridabad,job_loc_gandhinagar,job_loc_ghaziabad,job_loc_gobardanga,job_loc_gorakhpur,job_loc_greater noida,job_loc_gurgaon,job_loc_guruharsahai,job_loc_guwahati,job_loc_habra,job_loc_haldia,job_loc_hooghly,job_loc_howrah,job_loc_hubli-dharwad,job_loc_hugli,job_loc_hyderabad,job_loc_imphal,job_loc_indore,job_loc_jaipur,job_loc_jalalabad,job_loc_jalpaiguri,job_loc_kalyan,job_loc_kalyani,job_loc_kanchipuram,job_loc_kanpur,job_loc_kanyakumari,job_loc_karur,job_loc_kathua,job_loc_kochi,job_loc_kochi/cochin,job_loc_kolkata,job_loc_krishnanagar,job_loc_lucknow,job_loc_ludhiana,job_loc_madurai,job_loc_majholi,job_loc_malda,job_loc_maldah,job_loc_mathura,job_loc_medinipur,job_loc_midnapore,job_loc_mohali,job_loc_mumbai,job_loc_murshidabad,job_loc_mussoorie,job_loc_nadia,job_loc_nadiad,job_loc_nashik,job_loc_navi mumbai,job_loc_new delhi,job_loc_noida,job_loc_north 24 parganas,job_loc_north 24 pgs,job_loc_panaji,job_loc_panchkula,job_loc_patna,job_loc_pune,job_loc_purulia,job_loc_rampur hat,job_loc_ranaghat,job_loc_ranchi,job_loc_roorkee,job_loc_sangli,job_loc_siliguri,job_loc_sillod,job_loc_south 24 pgs,job_loc_surat,job_loc_thane,job_loc_trichy,job_loc_uluberia,job_loc_uttar dinajpur,job_loc_uttarkashi,job_loc_varanasi,job_loc_vijayapur,job_loc_vijayawada,job_loc_visakhapatnam,job_loc_west midnapore,job_loc_zirakpur
401,marketing intern,brijeel foods and beverages p ltd,"1.calling potential clients and setting up meetings2. emailing potential clients the company profile and quotation3.collecting information online and creating a database4. making presentations5. strategies for marketing, and branding6.managing sponsorship activity7.updating social media8. content for brochures, pamplets , socia media etc.",marketing professional,paid,2016-09-11,2016-12-11,http://letsintern.com/internship/Marketing-Professional-internships/Brijeel-Foods-and-Beverages-P-Ltd/Marketing-intern/67196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,campus ambassador,plan the unplanned,"what you get?-certificate of appreciation from plan the unplanned-work closely with the plan the unplanned team to gain world-class exposure-chance to travel along with plan the unplanned team.-most active campus ambassadors will get free trips, merchandise, and goodies from plan the unplanned.what you do?-official ambassador and representative of plan the unplanned in your college-update the college about upcoming plan the unplanned events by mails and other modes of communications.-maintain relevant databases and submit monthly reports.-coordinate the execution of activities in your college.more opportunities: http://www.plantheunplanned.com/join-the-team/",marketing professional,unpaid,2016-11-13,2017-03-30,http://letsintern.com/internship/Marketing-Professional-internships/Plan-The-Unplanned/Campus-Ambassador/69418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,h.s & graduate candidate required in pvt bank,bandhan pvt ltd,"        selection will done by walk-in interviewmale and female both can apply.direct payroll jobfull-time permanent job for fresher candidate...qualification: -minimum 10+2 pass, any basic graduation, any post graduation.salary: - starting form 10,000/- to 23500/- per month.other benefit: -incentive,ml, p.f,e.s.i facilityage: - 18 year to 28 yeardesignation : -office executive,customer service executive,business development executive,back office executive etc.job location: - kolkata, all over west bengal, bihar, dhanbadfor walk in -"" carry your cv, photo, academic documents, id proof, dress code formal """,account executive,paid,2019-02-26,,http://letsintern.com/internship/Account-Executive-internships/BANDHAN-PVT-LTD/H-S-Graduate-Candidate-Required-In-Pvt-Bank/102837,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,ground staff & passport checking officer,technical world ltd,        we are hiring for ground staff & passport checking officer at igi airport terminal 3.qualification - 10+2 & graduateage - 18 to 30 years (m&f both)good communication ,customer service representative,paid,2019-03-04,,http://letsintern.com/internship/Customer-Service-Representative-internships/Technical-World-Ltd/Ground-staff-Passport-Checking-Officer/103680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,direct walk in interview for pvt bank back office,bandhan pvt.ltd,"        staff selections going on for private bank contact no - 8420565547vacant posts are: 52 job types: full-time, fresher . location: -all over west bengal ( home location preferable ) job profile:>loan department. >casa officer's. >in house sale's. >phone banking. >sale's executive. >back office executive. >business development manager. >business development executive. >front desk executive. salary: 12,300.00 to 19,800.00 /month . qualification : - h.s or graduation. age limit : - 18 year to 29 years. freshers only. hiring for : - all over kolkata location. howrah & many others location. (carry bio-data. photo-copy. i'd proof. academic documents copy. dress code - formal.) *** it's direct company. not any consultancy stream. so don't ask for it*** for interview you can sent c.v or can contact 9748986716benefits salary + medical + p.f + incentives + e.s.i for walk-in (9748986714- h.r enroll )sand your cv [ senrohithr.1991@gmail.com]                1. direct walk in interview face to face 2. good communication ",accountant,unpaid,2019-03-13,,http://letsintern.com/internship/Accountant-internships/bandhan-pvt-ltd/DIRECT-WALK-IN-INTERVIEW-FOR-PVT-BANK-BACK-OFFICE/104346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,ieee projects for final years in coimbatore,live stream technologies,"        dear candidates,we are live stream technologies (lst) software development company, located in coimbatore. lst interns get to work on dynamic projects ranging from application development to business consulting in practices that include corporate planning, education and research, enterprise solutions, software engineering, and technology labs.lst is a process driven organization maintaining international quality and standards.lst provides internship programs for mca, msc computer science, be, btech, bsc computer science, bca, bsc (it) students.the platforms used for our projects:android, php/mysql, mongodb, python/mysql/mongodb, java/j2ee, and dotnet with advanced frameworks.with all above facilities we can offer you services meeting your requirements at our best. kindly let us know if any opportunity in the mentioned areas to serve you. we assure that you can find interest which give us opportunity to serve you the best and which also achieves our mutual growth. waiting for your positive and kind response to move further.our motto hard work on smart ideas.we believe in quality work, client satisfaction and timely delivery of projects for better relations with our clients. your queries and suggestion are welcome. for any further clarifications, feel free to contact us:live stream technologies,no 207,2nd floor, ak complex, 6th street,(opp shree devi textiles 2nd car parking)cross cut road,gandhipuram, coimbatore-641012, tamil nadu,ph.no: +91 9500644404, email:id:dhivyasriv.lst@gmail.comwebsite:http://www.livestreamtechnologies.co.in                1. demonstrate the highest level of professionalism, which includes arriving on time for designated work, notifying the faculty of any deviations from the established schedule, and dressing to the standards of the organization and the work being performed. respect the organization’s reporting structure and follow the policies and procedures of the organization.2. communicate effectively with the faculty and other staff within the organization; accept and apply critiques and suggestions to daily work in an effort to become more productive and/or efficient.3. complete and submit to the faculty weekly time logs. 4. communicate with the staff any issues that may affect the your performance of assigned responsibilities or the overall success of the experience.        ",software developer,unpaid,2018-12-24,2019-05-29,http://letsintern.com/internship/Software-Developer-internships/LIVE-STREAM-TECHNOLOGIES/IEEE-Projects-for-Final-years-in-coimbatore/98492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,resume your career in airlines for fresher,jt newoer ltd,        ground staff: - call hr 891o57646o for further details qualification - 10+2 & graduate good communication ,host and hostess,unpaid,2019-03-05,,http://letsintern.com/internship/Host-and-Hostess-internships/Jt-Newoer-Ltd/Resume-your-career-In-Airlines-For-Fresher/103477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,graphic designer,babeehive,"        we are seeking for a graphic designing intern who can design innovative creatives for various online as well as offline activities. the intern would get exposure of working in various other departments as well since it's a start up and would be exposed to challenging activities everyday, preparing them for their next venture.                - creative thinking - coming up with out of the box ideas in conceptualising posts and other required creatives- conceptualise a variety of posts according to the given brief- ability to create eye catching content and write ups for the same to be posted on different online medias- initiate various other ideas to promote the website in its initial stages- ability to create gifs and short video posts",graphic designer,paid,2019-03-17,2019-05-17,http://letsintern.com/internship/Graphic-Designer-internships/Babeehive/Graphic-Designer/104054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,accountant,matrix direct communications pvt.ltd.,        we are looking for a candidate with some qualification in the field of accounting. must be good at tally and must have prior experience in generating financial records.                1.maintaining daily accounting records2.keeping controls and checks on disbursements and expenses 3.maintaining statutory documents and records 4.maintaining project expenses..        ,accountant,paid,2019-03-23,2019-05-12,http://letsintern.com/internship/Accountant-internships/Matrix-Direct-Communications-Pvt-Ltd-/Accountant/102910,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,graphic designer,bestofelectricals.com,        -you will be able to evidence sound experience and use of adobe creative suite to create attractive banners and product centric creatives for bestofelectricals.com- have excellent interpersonal and communication ,graphic designer,paid,2019-03-29,2019-06-19,http://letsintern.com/internship/Graphic-Designer-internships/bestofelectricals-com/Graphic-Designer/104316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,certified trainers,fit o clock,"        fit o’clock gym jaipur is equipped with more than 100+ unique & advanced commercial machines. from dumbbells to kettlebells, cardio to raise machines, and everything in between – we have it all! our trainers pick the right equipment to suit your needs.                1.measure baseline body composition2.alongside serious training sessions3.hardcore group classespersonal trainers to help stick to result in oriented goals.        ",fitness trainer,paid,2018-10-04,2019-10-31,http://letsintern.com/internship/Fitness-Trainer-internships/Fit-O-Clock/Certified-Trainers/94888,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
